amp1,x01,w1,y0
12.01,499.78,18.86,0.12
9.81,499.15,17.4,-0.27
8.49,493.24,14.42,0.02
6.92,492.69,14.57,-0.01
13.35,495.78,12.62,-0.03
17.1,496.93,12.25,0.07
10.39,495.93,14.85,0.14
7.89,492.63,14.24,0.16
11.68,494.01,15.58,-0.37
13.8,494.71,15.73,0.05
12.55,497.45,17.13,-0.22
11.71,499.13,17.78,0.16
8.62,496.89,17.24,0.01
7.4,494.46,17.61,-0.07
16.07,495.38,15.29,-0.16
18.75,498.95,16.3,-0.0
13.12,500.51,17.23,-0.14
8.42,496.38,17.59,0.03
12.86,495.92,15.64,-0.04
21.86,498.29,16.18,0.09
27.65,499.44,16.19,0.12
27.31,500.87,16.12,-0.1
29.03,500.27,16.23,-0.09
25.99,497.65,15.06,0.03
21.09,497.4,15.16,-0.03
12.04,497.31,16.36,-0.16
5.27,493.1,16.52,-0.22
5.07,494.9,16.68,-0.2
4.8,490.82,14.49,-0.17
5.19,494.66,22.26,-0.14
9.03,493.78,18.64,-0.04
12.03,495.84,19.01,-0.36
11.62,494.58,18.52,0.0
8.87,493.46,17.35,0.02
5.88,492.48,17.41,0.14
6.05,494.38,17.77,-0.09
9.85,495.2,16.68,-0.27
11.58,496.41,17.33,-0.08
9.06,492.48,14.59,0.15
7.89,493.29,16.18,-0.1
11.83,496.19,16.86,-0.01
18.31,498.25,18.7,-0.27
19.82,499.53,18.7,0.07
23.24,498.39,16.06,0.06
39.3,496.8,13.45,-0.01
30.75,494.75,13.42,0.17
17.42,490.86,13.35,0.06
18.66,493.36,13.81,0.11
18.75,495.92,14.61,0.17
12.92,495.86,17.26,-0.0
14.04,498.05,16.92,-0.39
14.04,497.47,16.66,-0.14
11.08,495.4,16.5,-0.28
10.66,492.48,14.7,-0.05
7.42,494.06,17.27,-0.08
3.67,489.55,17.91,-0.01
2.88,489.59,18.3,-0.11
5.17,493.38,17.06,0.06
6.59,495.61,17.76,0.01
5.77,492.88,17.54,-0.23
4.91,493.29,17.68,-0.04
7.46,494.03,15.62,-0.19
10.7,498.59,16.38,-0.12
14.83,503.09,18.29,-0.07
14.12,500.76,18.73,-0.08
10.71,496.06,17.92,-0.01
9.97,494.66,16.4,-0.16
8.93,494.91,17.14,0.16
10.55,494.95,16.81,-0.18
12.51,495.15,17.14,-0.02
13.31,493.41,14.61,-0.1
11.03,492.74,15.08,0.09
13.59,495.3,15.36,-0.12
16.32,496.49,16.1,0.14
17.6,497.23,15.82,0.34
19.61,499.2,16.87,0.16
23.59,498.81,16.91,-0.05
15.22,497.75,18.44,0.37
10.72,495.48,16.56,0.0
12.23,495.72,17.12,-0.19
17.86,497.11,15.21,0.1
19.26,497.49,16.33,0.2
13.44,495.15,16.42,0.05
7.06,492.82,19.24,0.1
6.96,494.8,22.32,0.02
9.25,493.79,17.6,-0.02
10.37,494.68,15.66,-0.07
16.99,497.49,14.64,-0.26
28.82,497.75,14.09,0.18
17.28,495.83,15.23,-0.01
13.33,497.06,16.95,-0.1
13.12,497.91,19.46,0.2
10.88,495.49,18.51,0.09
12.56,487.06,15.36,0.34
17.46,488.58,14.05,0.0
16.32,492.99,15.79,0.02
16.37,497.02,17.46,-0.08
15.86,497.66,18.11,-0.21
14.92,499.44,18.85,0.01
15.55,499.66,18.09,-0.18
12.98,500.86,18.81,0.08
11.44,495.71,15.41,0.02
9.23,492.56,15.11,-0.02
9.69,491.45,13.57,-0.0
13.43,495.09,14.25,-0.02
13.84,497.49,14.41,-0.0
10.46,497.26,15.27,0.2
9.43,494.47,15.67,-0.14
9.76,494.27,15.65,0.01
10.08,495.08,16.62,-0.04
11.5,495.09,15.32,-0.29
8.96,495.25,17.67,0.0
7.47,495.6,17.33,-0.06
10.12,493.17,15.78,-0.02
16.76,496.03,15.5,-0.12
16.75,500.08,18.04,0.07
10.3,501.08,18.68,-0.06
6.46,495.72,18.64,0.08
12.47,497.32,17.1,0.08
24.02,497.91,15.15,0.1
36.34,497.87,13.42,0.18
32.93,498.66,14.18,0.41
28.56,499.48,15.9,-0.06
35.51,499.57,15.18,-0.02
43.44,500.28,14.46,-0.14
25.72,499.62,14.76,-0.12
10.09,497.91,17.86,-0.07
9.05,496.04,17.02,0.01
7.6,493.91,16.73,-0.02
7.24,492.64,18.81,0.06
8.7,495.24,20.87,0.06
10.24,496.68,21.4,-0.05
11.8,494.78,17.32,0.32
7.88,492.39,16.02,-0.18
6.0,494.67,19.42,-0.1
12.31,496.82,17.75,-0.24
16.97,498.68,18.29,0.06
15.73,497.14,18.1,-0.01
9.86,494.22,17.02,-0.06
5.83,493.81,19.45,-0.05
8.88,495.54,18.32,-0.05
16.88,499.06,20.59,0.2
20.57,500.27,18.94,0.11
25.36,496.84,15.27,0.09
39.44,495.63,13.39,-0.09
24.74,492.51,13.12,-0.21
12.62,488.99,12.33,0.08
12.66,492.35,13.65,0.14
12.21,498.64,17.38,-0.07
11.5,499.12,18.08,0.01
10.84,498.14,19.42,0.02
12.08,496.1,17.24,-0.08
14.83,493.78,14.91,0.0
15.51,494.32,14.64,0.1
10.87,494.77,15.7,0.22
4.95,490.81,16.34,-0.22
2.68,489.21,18.87,0.01
2.61,491.23,23.12,0.03
3.15,495.15,22.89,-0.21
3.99,493.45,16.33,-0.25
6.94,493.77,13.84,0.17
8.32,495.84,15.48,0.19
7.47,496.79,17.29,-0.06
8.69,500.21,19.09,-0.04
10.86,499.09,19.18,0.17
12.38,497.44,18.41,-0.08
12.06,494.41,16.13,-0.25
12.37,492.7,15.13,-0.3
13.65,492.71,14.69,-0.04
16.32,493.77,14.01,-0.01
17.95,493.55,12.83,0.12
12.33,493.99,14.02,0.03
8.98,496.37,17.89,0.03
10.79,498.23,17.85,-0.16
12.8,496.49,16.28,0.27
15.79,499.71,17.37,-0.01
16.4,500.1,18.03,-0.11
11.68,499.45,17.93,-0.21
11.63,494.27,14.56,0.05
12.28,492.43,14.87,0.12
14.24,493.98,15.31,-0.06
15.09,494.26,15.07,-0.19
10.34,492.89,15.09,-0.12
4.95,490.64,15.81,-0.15
3.76,492.89,22.83,-0.08
6.62,491.82,15.66,-0.11
9.08,492.88,13.98,-0.05
13.44,497.82,14.27,0.19
20.24,498.73,14.4,-0.03
15.34,493.75,13.88,-0.03
9.7,493.38,16.64,-0.13
7.83,495.29,18.52,-0.14
7.85,489.14,19.14,0.22
17.76,487.79,14.25,-0.04
28.6,489.85,13.55,0.22
25.82,493.58,15.29,0.11
18.97,495.51,16.57,-0.2
12.77,495.58,17.84,0.0
8.81,496.56,16.89,-0.15
9.0,497.95,17.61,0.0
9.52,496.61,17.27,-0.23
10.16,493.08,16.03,0.09
10.39,492.89,15.77,-0.07
7.89,491.94,15.28,-0.12
8.89,493.49,13.69,-0.02
8.24,495.99,15.75,0.11
8.98,496.26,16.7,0.07
12.34,496.26,15.76,-0.03
13.93,496.14,15.67,-0.02
14.53,495.79,15.91,-0.18
16.73,494.92,16.44,0.22
15.2,495.84,17.22,0.08
15.04,498.57,18.04,-0.14
13.18,498.16,18.0,-0.04
11.57,496.91,16.48,0.1
10.47,497.51,17.3,-0.05
9.26,495.25,15.62,-0.06
10.77,495.74,15.79,-0.03
14.32,495.03,15.45,-0.14
18.17,496.32,15.4,0.07
25.77,496.1,13.34,0.06
23.02,498.26,14.5,-0.02
21.99,499.83,16.59,0.03
32.42,500.91,15.85,0.07
40.75,500.96,15.02,-0.13
26.73,499.88,15.25,0.04
12.85,497.92,16.8,-0.06
10.75,495.4,16.69,-0.15
13.64,491.42,15.35,0.1
15.87,490.35,14.69,-0.09
16.5,489.86,14.28,0.15
13.56,492.33,16.45,-0.06
10.22,493.67,16.66,-0.08
6.15,491.87,16.84,0.01
9.79,494.17,15.78,0.03
19.53,499.51,18.35,-0.13
21.33,501.07,18.91,-0.02
14.4,499.87,19.23,-0.09
11.59,497.08,18.13,0.03
12.04,493.8,16.53,-0.03
14.28,492.7,15.27,-0.14
18.12,494.25,15.6,-0.03
17.43,494.73,16.41,-0.02
18.46,493.16,14.94,0.08
19.03,492.81,13.81,-0.04
11.3,489.53,13.23,0.1
6.15,486.54,14.83,0.12
8.06,492.77,15.89,-0.12
10.03,496.64,16.67,0.1
8.28,498.41,18.95,-0.06
6.06,495.36,20.26,-0.28
9.99,492.98,13.98,-0.1
17.76,492.37,12.04,0.23
16.75,493.7,13.59,-0.16
10.62,493.73,15.64,-0.1
6.54,491.22,15.84,0.25
4.71,488.82,13.92,0.24
2.89,487.48,18.79,-0.05
2.56,491.66,14.14,-0.02
4.21,493.57,15.66,-0.07
6.12,496.06,15.33,-0.1
6.46,496.28,15.17,-0.08
5.84,493.57,15.69,-0.02
7.98,498.25,20.31,-0.11
13.99,497.77,18.15,-0.09
15.96,496.93,17.61,-0.01
13.63,493.35,15.63,-0.1
13.8,492.17,14.28,-0.11
16.28,491.1,13.3,0.25
16.83,492.79,14.23,0.02
18.38,493.26,12.98,0.04
13.17,494.11,15.1,-0.24
10.98,497.72,18.4,0.01
13.04,498.69,18.11,-0.05
13.08,496.94,15.98,-0.0
12.97,497.12,16.44,0.17
13.62,499.39,17.26,-0.05
13.59,498.14,16.34,-0.06
13.44,494.62,15.11,-0.0
11.64,491.63,13.93,0.25
8.74,490.96,14.99,-0.03
7.78,492.79,14.79,-0.07
5.04,490.01,16.21,0.11
3.07,493.1,18.24,-0.0
3.5,492.58,16.6,-0.28
5.05,492.86,14.95,-0.15
8.54,492.46,15.13,-0.07
13.19,495.48,15.01,0.23
19.98,497.09,15.41,0.08
8.25,491.44,15.57,0.28
5.02,491.86,19.3,-0.22
5.49,490.17,18.18,-0.02
8.45,490.75,16.86,-0.24
13.27,489.63,15.94,0.18
21.93,492.72,14.82,0.18
24.9,495.8,16.21,0.25
20.63,496.57,15.87,-0.0
9.9,495.41,17.45,-0.15
7.33,495.9,17.62,0.07
7.19,497.7,19.01,0.0
7.76,494.62,17.02,0.04
11.63,496.78,16.56,-0.11
14.87,497.9,16.8,-0.17
10.8,497.38,17.06,-0.14
7.7,496.06,17.79,0.03
9.51,496.27,17.32,-0.02
10.05,496.43,17.65,-0.14
13.65,496.67,18.07,0.09
16.54,495.85,16.41,-0.16
17.96,494.0,14.96,0.13
18.62,495.26,16.43,0.04
19.84,497.82,16.93,-0.28
20.4,500.59,18.27,-0.07
16.38,500.62,17.58,-0.1
8.52,497.91,18.92,0.01
7.2,494.16,16.42,-0.21
9.16,492.7,15.54,-0.11
15.09,493.88,14.15,-0.13
19.67,493.53,13.46,-0.09
18.5,494.73,14.8,0.08
16.65,496.09,15.88,0.19
14.56,496.77,16.55,-0.12
15.74,497.12,17.22,-0.03
22.68,498.31,16.13,-0.05
25.41,498.41,15.56,-0.1
19.13,497.78,15.49,-0.15
11.95,495.66,16.26,-0.19
11.5,494.41,17.23,-0.18
17.67,492.26,14.99,0.11
22.92,492.0,14.42,0.26
25.97,490.92,14.23,-0.05
23.63,492.37,14.41,0.02
15.08,493.7,14.67,-0.07
7.47,492.81,16.13,0.01
11.5,495.38,16.16,-0.13
25.19,498.46,16.04,0.24
24.55,500.43,16.92,-0.05
13.98,500.22,18.29,0.14
15.64,497.46,17.86,-0.07
22.93,495.13,15.69,0.02
25.46,495.09,14.87,0.05
23.82,494.03,13.88,-0.06
20.62,495.12,15.11,0.04
21.5,495.05,14.39,0.06
15.37,493.01,13.28,-0.08
5.87,487.92,15.01,-0.12
4.7,486.27,13.23,-0.01
5.83,490.49,15.48,-0.09
6.98,492.96,14.93,0.02
5.62,492.16,15.18,0.07
3.24,488.93,17.46,0.0
7.18,489.12,12.68,-0.17
13.2,491.74,12.56,-0.05
12.36,493.34,13.9,-0.1
7.23,493.25,17.47,0.14
6.14,489.16,15.57,0.05
5.24,489.09,15.47,-0.1
4.48,491.58,15.77,-0.09
5.62,495.34,15.73,-0.03
7.25,495.92,16.1,-0.14
6.85,496.18,15.55,-0.23
3.93,490.31,17.15,0.04
3.36,490.97,19.93,-0.41
8.21,494.19,16.73,0.04
15.93,498.5,17.29,-0.04
19.19,499.28,17.45,-0.32
14.14,497.21,17.08,0.05
13.53,492.48,14.35,-0.12
12.9,492.92,14.5,0.01
13.25,493.6,14.06,-0.09
13.86,492.99,14.89,-0.01
15.78,492.84,14.1,-0.24
19.36,494.39,14.51,-0.13
22.95,495.6,14.87,0.04
17.26,494.31,15.29,0.09
15.72,495.86,16.28,-0.09
17.36,497.02,15.52,0.09
15.95,496.07,15.52,-0.13
12.68,495.15,14.99,0.0
8.48,491.93,15.31,0.17
3.9,489.47,14.4,-0.16
2.52,486.96,13.37,0.04
3.27,488.35,16.98,-0.03
4.53,490.58,15.35,-0.02
6.03,492.72,15.74,0.04
5.92,492.36,14.87,0.07
7.96,489.54,12.99,-0.02
11.84,491.6,14.91,0.04
18.3,494.13,15.63,-0.03
2.86,488.62,17.04,-0.09
3.03,484.4,14.47,-0.2
4.85,488.97,16.09,-0.29
5.58,491.22,19.03,-0.03
7.27,491.07,16.68,-0.27
10.81,494.26,17.05,-0.09
17.65,496.22,15.97,0.06
16.51,495.65,15.57,0.28
9.53,495.07,17.32,-0.09
10.75,496.99,17.3,-0.08
10.25,496.46,17.35,-0.03
8.75,496.23,16.5,0.12
13.61,499.31,16.19,-0.3
16.01,499.81,16.62,-0.27
12.32,498.37,16.66,-0.07
11.02,496.25,17.79,-0.02
13.65,498.53,17.85,-0.15
11.62,498.75,18.21,-0.18
12.67,498.16,17.06,-0.09
15.83,495.56,15.4,-0.03
16.89,493.53,14.29,0.08
17.74,493.94,14.96,0.14
17.74,497.19,16.63,0.06
17.42,499.7,17.91,0.13
12.51,498.74,18.9,0.16
9.01,496.44,17.15,0.05
8.39,494.26,15.65,-0.21
8.39,491.92,14.47,-0.03
13.62,492.28,13.6,-0.12
18.47,494.31,14.21,0.11
19.37,497.0,15.3,-0.13
18.46,498.06,16.05,0.16
13.6,496.06,16.04,0.13
12.99,492.52,15.12,0.09
15.99,494.38,14.98,-0.14
13.54,495.43,15.71,0.19
8.97,495.94,15.61,-0.14
6.81,493.26,16.41,-0.06
8.56,492.63,14.82,0.1
12.64,494.19,17.15,0.02
17.22,492.81,15.39,0.09
22.6,491.74,13.91,0.15
24.97,493.25,13.94,0.04
21.93,494.06,13.76,-0.02
12.57,492.36,13.46,-0.0
10.97,494.91,15.08,-0.09
21.0,498.21,15.65,-0.06
20.58,499.75,16.64,0.17
14.05,499.11,18.05,0.05
18.58,498.66,17.13,-0.07
30.75,497.68,15.47,0.09
35.22,496.46,15.17,-0.25
34.67,497.03,15.18,-0.16
33.77,498.93,15.29,0.15
26.83,497.5,14.82,0.18
14.24,493.89,14.27,-0.01
4.9,490.88,17.88,-0.13
3.62,486.8,15.17,-0.13
4.93,488.6,15.98,-0.14
5.92,488.03,12.31,-0.19
4.25,486.28,12.35,-0.2
4.39,487.05,12.84,0.02
6.78,491.3,15.17,-0.1
10.33,491.9,15.32,-0.32
10.62,493.42,15.66,-0.04
7.54,493.85,17.0,0.1
4.56,490.34,16.16,-0.03
4.79,488.75,12.99,-0.14
7.25,493.59,15.21,0.04
11.59,495.69,16.08,0.0
13.27,496.19,14.62,-0.12
11.21,494.32,14.42,-0.13
5.0,491.53,16.75,-0.08
3.91,491.52,17.37,-0.14
7.56,493.66,18.18,0.29
14.36,497.47,17.66,-0.01
16.96,498.58,17.3,-0.06
12.99,496.32,17.06,0.09
12.14,492.43,14.88,-0.21
11.49,493.5,15.69,-0.08
11.82,493.64,16.07,-0.1
13.2,493.4,15.43,-0.18
15.58,491.61,14.24,0.07
22.55,492.18,13.26,-0.02
28.2,491.96,12.87,0.03
23.14,492.21,13.38,-0.09
24.24,495.94,14.73,-0.05
23.25,498.13,15.15,0.12
16.43,497.98,15.78,-0.2
8.67,494.11,14.96,-0.11
5.19,493.06,16.22,-0.19
3.05,490.61,17.44,-0.11
2.02,487.3,19.51,-0.12
5.32,489.92,14.07,-0.03
8.24,492.74,13.19,-0.24
10.8,494.4,13.56,-0.01
11.29,493.33,13.53,-0.12
8.19,491.74,14.13,0.14
7.7,492.2,15.88,-0.24
11.33,494.71,16.97,0.21
2.32,486.58,17.49,-0.3
2.5,489.02,17.47,-0.05
3.49,491.58,19.32,-0.02
4.69,492.13,19.48,0.04
5.94,492.6,18.27,-0.02
8.81,494.31,17.33,0.08
13.09,495.82,17.12,-0.06
13.01,495.32,16.06,-0.21
11.48,493.97,15.58,0.16
12.15,495.19,16.33,-0.04
10.95,495.0,15.6,-0.22
8.81,496.51,15.77,0.03
9.87,497.89,16.8,-0.01
10.62,497.32,17.12,0.05
11.01,495.69,17.03,-0.2
11.72,494.26,16.37,-0.07
12.79,495.73,15.89,-0.13
9.66,497.59,17.88,-0.23
10.46,499.11,18.33,-0.04
12.39,496.74,17.15,-0.06
14.22,493.84,15.73,0.16
19.55,493.85,14.12,-0.02
21.33,497.15,15.32,0.14
21.19,499.73,16.57,-0.05
15.31,498.31,17.45,-0.23
10.33,496.07,17.93,-0.05
7.41,495.14,17.99,0.02
8.59,492.6,16.0,-0.28
11.86,490.94,13.56,0.1
14.43,494.72,15.65,0.0
18.76,497.45,14.93,-0.02
19.42,498.51,15.75,0.0
12.92,496.83,16.54,0.03
10.45,494.18,15.98,-0.19
10.13,491.79,14.65,-0.01
6.72,493.02,15.39,-0.12
4.65,492.7,17.2,-0.03
4.02,491.44,18.42,0.04
5.16,490.52,16.35,-0.16
7.98,491.61,14.56,-0.02
11.85,492.59,14.25,0.02
20.89,492.05,12.7,-0.04
26.4,492.85,12.88,0.09
24.06,493.56,13.71,0.12
14.48,492.4,13.83,0.14
12.0,496.27,15.44,0.1
18.62,498.35,15.88,-0.03
17.78,497.96,15.69,-0.11
14.04,498.18,16.8,-0.04
17.71,499.57,17.44,-0.04
26.92,498.64,16.47,0.33
34.15,497.65,16.27,0.13
38.68,498.06,15.82,-0.04
37.18,499.89,15.53,0.06
23.37,498.33,15.59,-0.1
11.83,495.63,15.59,-0.13
5.84,493.43,16.34,-0.2
3.76,489.62,19.77,0.08
5.56,489.87,15.14,-0.06
6.59,491.62,15.6,0.13
6.96,492.28,15.92,0.17
8.2,493.28,17.06,-0.05
9.89,493.44,16.3,-0.0
12.0,492.68,15.49,0.0
12.08,492.15,15.04,0.0
7.39,492.23,16.29,0.08
5.29,489.69,14.43,-0.02
7.35,490.16,12.54,0.11
12.79,492.34,14.07,0.03
16.39,494.95,15.6,0.06
15.78,495.72,15.85,-0.23
13.05,494.17,16.35,0.16
8.45,492.31,15.52,-0.18
5.48,490.34,16.16,-0.11
7.81,492.7,16.86,-0.25
13.73,495.04,15.93,-0.12
17.71,496.96,16.37,-0.25
16.05,495.48,15.7,-0.09
13.28,493.22,15.1,0.1
14.58,492.84,14.72,-0.03
15.43,493.42,15.47,-0.07
13.99,493.53,15.68,-0.22
12.76,490.8,14.68,-0.1
15.17,488.62,12.46,-0.03
15.94,489.0,12.56,0.07
13.43,491.16,13.69,-0.06
15.37,494.58,15.28,0.05
16.59,497.29,15.22,0.01
10.7,497.68,15.92,0.04
4.85,496.06,17.21,-0.16
3.57,491.63,14.41,-0.15
2.52,491.75,16.86,-0.11
3.03,492.51,13.87,0.06
5.04,491.44,15.07,-0.36
10.35,493.03,13.09,-0.02
14.61,493.95,11.98,0.03
13.44,493.52,11.55,0.05
7.64,492.78,13.72,-0.2
5.36,492.5,13.84,-0.17
5.94,491.69,16.2,-0.0
4.52,492.21,15.97,0.01
3.76,491.7,17.23,-0.03
5.61,499.52,22.43,-0.13
7.82,495.71,17.31,0.06
8.6,495.02,16.22,-0.21
11.51,495.83,17.12,-0.11
17.41,497.78,17.38,0.19
18.8,496.61,15.89,0.15
15.62,494.91,15.7,0.02
16.06,494.67,14.91,-0.13
17.95,496.4,15.72,-0.03
19.9,497.51,16.97,-0.08
15.32,497.25,18.22,-0.08
10.21,494.53,17.42,0.02
10.24,492.16,14.78,-0.31
7.6,493.67,15.97,0.02
5.92,494.11,16.07,-0.13
4.31,493.3,18.13,0.07
5.17,496.21,19.49,-0.18
6.08,496.35,19.18,-0.07
7.83,493.33,16.47,-0.07
13.04,494.33,14.5,-0.04
17.65,497.37,15.25,-0.02
21.96,498.43,15.59,-0.36
15.7,497.05,17.44,-0.12
10.76,499.41,19.23,0.14
12.31,501.98,21.12,-0.22
12.95,497.37,18.77,0.08
13.02,491.28,14.04,0.08
12.9,492.84,13.91,0.06
14.63,495.51,14.7,-0.17
14.97,497.01,15.33,0.08
11.13,497.48,17.65,0.02
9.78,491.53,15.4,-0.15
7.09,490.42,14.45,-0.26
6.38,492.09,15.14,0.27
9.37,496.33,17.4,-0.03
10.66,496.11,16.18,0.23
10.97,495.83,16.5,-0.07
11.94,496.25,15.69,-0.15
14.37,495.93,14.53,0.03
24.18,495.27,13.24,-0.03
29.43,494.34,12.9,0.06
21.69,494.15,14.24,-0.04
14.96,494.2,15.0,0.11
13.34,497.18,16.86,0.06
15.57,498.49,16.41,-0.16
16.57,496.61,15.04,-0.21
16.96,495.05,14.26,-0.02
16.15,494.98,15.3,-0.09
17.04,496.99,16.37,-0.18
22.36,498.36,17.14,-0.06
24.54,497.78,17.39,-0.25
22.03,496.84,15.71,-0.01
16.58,495.84,15.65,-0.05
11.14,494.18,15.04,0.04
5.84,493.07,17.25,-0.07
6.82,495.35,17.16,-0.25
11.33,496.06,16.66,0.09
15.04,494.13,14.73,0.06
18.16,495.36,15.54,0.05
20.41,495.91,15.3,-0.06
17.82,494.04,15.59,0.18
13.51,493.13,15.43,-0.05
9.93,495.2,19.2,0.09
9.42,495.13,17.32,-0.06
14.08,492.63,13.54,0.01
16.89,492.38,14.02,0.11
22.66,494.39,14.3,-0.09
25.34,493.71,14.2,-0.07
18.26,492.7,14.92,-0.07
15.58,493.0,16.42,0.15
13.05,493.51,16.31,0.05
6.91,492.76,17.76,-0.02
7.44,492.67,16.57,-0.06
14.71,494.51,14.98,0.16
19.56,496.16,16.42,0.12
18.55,496.1,17.2,0.08
16.23,494.02,16.02,0.06
15.93,491.62,14.34,0.04
14.35,491.14,13.7,0.01
9.54,491.83,16.12,-0.04
6.96,489.71,15.78,-0.01
7.59,488.07,14.43,0.02
7.69,492.99,16.74,0.02
8.21,493.32,17.64,0.02
9.28,494.04,16.11,0.09
9.18,494.76,16.45,0.06
6.23,494.09,15.47,-0.07
4.62,492.85,15.37,-0.1
5.9,492.27,13.8,-0.08
6.0,494.83,15.68,-0.02
4.22,491.63,16.68,-0.17
3.98,490.49,15.31,0.08
7.45,492.93,12.31,0.12
9.58,494.73,12.57,0.11
8.15,494.39,14.53,-0.14
5.15,493.39,18.37,0.02
4.59,493.46,19.06,0.1
5.69,492.8,17.46,-0.11
4.71,491.57,16.32,0.26
6.76,496.18,18.17,0.14
10.26,502.01,25.12,0.1
13.2,497.57,16.69,0.3
14.24,495.44,16.27,-0.06
18.59,496.08,16.11,-0.07
24.18,496.61,15.62,-0.11
23.44,495.15,15.27,-0.24
19.4,494.02,14.66,0.11
21.78,494.71,15.5,-0.15
27.88,496.0,15.99,0.09
32.16,497.69,16.44,-0.07
22.01,497.79,17.67,-0.0
12.83,493.48,16.11,-0.01
11.01,489.95,12.69,-0.17
4.97,487.82,12.62,-0.06
1.75,490.36,18.9,-0.1
1.67,496.27,32.48,-0.19
2.45,492.96,18.14,-0.1
4.37,496.58,21.34,-0.19
5.65,497.14,16.85,-0.08
6.64,494.14,15.37,-0.14
8.97,494.83,15.36,0.05
12.38,494.06,15.56,-0.25
11.67,494.93,17.05,-0.09
12.17,500.8,19.83,-0.29
20.12,501.68,19.06,-0.02
17.46,497.4,17.85,0.17
12.26,493.21,15.49,-0.05
11.93,493.21,14.36,0.11
11.92,493.14,14.75,0.04
11.51,496.37,17.1,-0.03
12.11,496.7,17.15,-0.12
8.75,491.3,14.77,0.07
7.33,490.46,13.86,-0.01
13.75,495.22,15.36,0.07
21.92,498.52,15.87,0.06
26.42,499.8,16.12,-0.2
26.22,499.15,15.59,0.09
23.37,498.05,14.97,0.02
19.18,497.97,15.17,-0.01
24.47,496.22,13.8,-0.05
29.77,495.84,13.47,-0.03
22.53,495.34,14.5,0.27
15.68,495.72,15.36,-0.16
16.03,494.91,14.73,0.04
19.13,496.11,14.26,0.25
23.25,496.12,14.67,-0.09
23.75,494.99,14.97,0.12
21.34,491.15,12.48,0.17
15.45,492.9,15.15,0.02
16.49,495.52,17.19,-0.05
16.91,495.43,16.27,-0.03
15.83,493.44,14.47,0.17
15.82,493.96,14.52,0.27
12.46,492.23,14.28,-0.14
7.36,491.35,14.77,-0.14
10.18,495.44,16.63,-0.03
16.41,495.96,16.22,-0.33
20.75,495.47,15.78,0.02
26.88,496.16,15.53,-0.02
31.56,496.45,15.3,0.12
30.64,493.91,14.09,-0.08
23.99,493.23,13.75,0.26
15.75,495.67,17.42,0.24
17.05,495.11,15.77,0.05
23.34,494.34,14.48,0.1
23.13,494.1,14.65,0.15
30.51,494.83,14.8,0.2
34.66,493.92,14.18,0.18
21.78,492.54,14.35,-0.14
15.98,493.24,15.48,0.04
14.51,492.95,15.42,-0.05
8.25,492.69,15.94,0.12
8.84,493.15,16.52,-0.03
14.57,494.88,16.07,0.13
22.51,495.05,15.64,0.16
24.6,494.95,15.06,-0.11
20.28,493.61,15.03,-0.02
12.53,490.99,14.44,-0.09
6.78,487.99,12.87,-0.01
3.27,490.12,17.62,-0.15
3.45,485.88,17.96,0.07
5.68,492.39,15.91,-0.29
9.86,494.73,16.66,-0.16
13.63,493.94,15.51,0.06
16.29,494.52,14.42,-0.04
13.79,495.19,15.54,0.15
9.84,494.9,15.96,0.01
8.56,493.96,14.85,-0.07
9.77,494.21,14.68,0.19
10.06,495.46,15.86,-0.14
6.83,495.39,15.98,-0.1
4.15,494.52,16.28,-0.09
5.55,496.96,16.96,0.04
9.41,504.26,19.93,-0.03
9.03,507.06,23.1,-0.03
7.43,503.9,24.29,-0.1
7.53,496.06,17.7,-0.11
8.47,494.39,16.57,0.18
5.2,492.72,18.73,-0.15
14.19,495.42,16.33,-0.11
18.44,497.54,17.36,0.14
16.4,497.62,17.1,0.05
20.36,497.92,17.3,-0.07
24.54,498.78,17.28,-0.13
23.79,495.9,15.32,-0.26
22.76,493.37,13.8,0.01
20.17,493.75,14.76,0.01
22.23,495.48,14.96,0.11
25.24,496.18,15.63,-0.16
22.2,497.45,17.16,0.02
14.95,496.49,17.32,0.15
11.87,491.88,13.48,-0.05
9.21,490.42,12.11,0.04
3.09,489.89,17.03,-0.16
1.35,490.12,26.76,-0.06
1.45,491.34,26.85,-0.06
3.92,494.88,20.68,-0.07
7.08,497.18,19.44,-0.04
8.22,496.64,18.14,-0.03
5.52,496.22,20.22,-0.01
5.34,493.2,19.17,-0.08
7.81,491.17,14.93,-0.09
10.04,494.45,16.54,-0.19
14.89,496.99,16.0,0.11
18.05,497.36,17.0,0.21
14.47,494.55,16.37,0.08
13.1,494.08,14.86,0.09
12.88,494.9,15.19,-0.07
9.91,494.87,16.52,0.0
9.17,496.86,17.53,0.12
10.62,494.39,15.53,-0.05
7.96,491.64,14.6,0.08
8.49,492.65,13.33,-0.06
16.49,495.3,14.3,-0.2
25.28,498.15,15.02,-0.1
32.82,499.57,15.13,0.03
29.67,499.66,15.83,-0.11
23.17,498.28,16.14,0.05
16.12,498.72,16.65,0.05
17.91,496.39,15.2,0.06
22.88,497.2,14.84,0.13
20.06,497.37,14.06,0.08
13.35,494.68,15.36,0.09
22.13,493.84,13.51,0.19
26.53,495.37,14.13,-0.01
24.83,497.62,15.98,-0.05
22.75,495.47,15.49,0.05
16.41,491.34,13.9,0.02
12.74,490.29,14.9,-0.13
14.54,490.86,14.99,-0.08
13.54,491.56,14.15,-0.09
10.47,492.8,15.3,0.04
